Relatório Unificado;;;;;;;;;;;;;;;;
Registro;Tipo;Parcela;Empresa;Emissão;Vencimento;Liquidação;Valor Bruto;Centro de Custos;Valor Líquido;Conta;Observações;Competência;Plano de Contas;Cliente / Fornecedor;Status;Adquirente / Bandeira
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/07/2025;25/07/2025;25/07/2025;1000;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1000;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Saída Sócio  - PIX;07/2025;Outras Saídas - Conta Corrente dos Sócios;LAURO SZMUSZ;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/07/2025;25/07/2025;25/07/2025;2524,73;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2524,73;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Identificar  - PIX;07/2025;200-8 - Pagto Empréstimos e Financiamentos;JG MELO ASSESSORIA DE COBRANCA EMPRESARIAL LTDA;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/07/2025;25/07/2025;25/07/2025;31582,82;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;31582,82;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Acerto de dívida  - PIX;07/2025;200-8 - Pagto Empréstimos e Financiamentos;SANTANDER;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;27/05/2025;27/07/2025;28/07/2025;3631,37;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;3631,37;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Convênio médico  - Boleto;07/2025;417-4 - Assistencia medica;PORTO SEGURO - SEGURO SAUDE S/A;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;28/07/2025;28/07/2025;28/07/2025;4930;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;4930;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Saída sócio  - PIX;07/2025;Outras Saídas - Conta Corrente dos Sócios;LAURO SZMUSZ;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;28/07/2025;28/07/2025;28/07/2025;1732,5;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1732,5;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra de produtos  - PIX;07/2025;400-0 - Custo de Mercadorias Vendidas;ART ILUMINAÇÃO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;28/07/2025;28/07/2025;28/07/2025;37;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;37;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Hotmart  - PIX;07/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;29/07/2025;29/07/2025;29/07/2025;22,4;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;22,4;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;BOLETO PAGO CARTOES CAIX - Boleto;07/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;29/07/2025;29/07/2025;29/07/2025;100;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;100;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;PIX ENVIADO EDUARDO SZMU - PIX;07/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;29/07/2025;29/07/2025;29/07/2025;10198,48;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;10198,48;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Acerto tributos  - Boleto;07/2025;205-2 - Simples Nacional;RECEITA FEDERAL;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;29/07/2025;29/07/2025;29/07/2025;2524,73;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2524,73;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Acerto dívidas  - PIX;07/2025;200-8 - Pagto Empréstimos e Financiamentos;JG MELO ASSESSORIA DE COBRANCA EMPRESARIAL LTDA;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;29/07/2025;29/07/2025;29/07/2025;2524,74;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2524,74;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Acerto dívidas  - PIX;07/2025;200-8 - Pagto Empréstimos e Financiamentos;JG MELO ASSESSORIA DE COBRANCA EMPRESARIAL LTDA;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;31/07/2025;31/07/2025;31/07/2025;408,37;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;408,37;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Parcelamento  - Boleto;07/2025;203-0 - INSS;RECEITA FEDERAL;Liquidado (Conciliado);
Título;A Pagar;1/3;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;27/06/2025;01/08/2025;20/08/2025;2284,63;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2343,43;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra de produtos  - Boleto;06/2025;400-0 - Custo de Mercadorias Vendidas;RELIZA COMERCIO E SERVICOS LTDA;Liquidado (Conciliado);
Título;A Pagar;1/3;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;27/06/2025;01/08/2025;20/08/2025;58,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2343,43;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra de produtos  - Boleto;08/2025;431-8 - Multa e Juros Sobre Contas Pg em Atraso;RELIZA COMERCIO E SERVICOS LTDA;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;04/08/2025;04/08/2025;04/08/2025;159;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;159;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;TAR PLANO ADAPT 1 07/25 - Débito Automático;08/2025;431-5 - Despesas Bancarias;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;04/08/2025;04/08/2025;04/08/2025;62,85;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;62,85;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;TAR PIX PGTO TRANSF - Débito Automático;08/2025;431-5 - Despesas Bancarias;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;04/08/2025;04/08/2025;04/08/2025;1000;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1000;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Retirada sócio  - PIX;08/2025;Outras Saídas - Conta Corrente dos Sócios;LAURO SZMUSZ;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;04/08/2025;04/08/2025;04/08/2025;77,7;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;77,7;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Alimentação Lauro  - PIX;08/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;01/08/2025;05/08/2025;05/08/2025;1769,6;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1769,6;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;FRETES  - Boleto;07/2025;421-8 - Correios e fretes;CORREIOS;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/08/2025;07/08/2025;07/08/2025;228;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;228;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Despesa pessoal Lauro - Smokedeli - PIX;08/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;2/3;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;27/06/2025;08/08/2025;20/08/2025;2284,63;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2338,6;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra de produtos  - Boleto;06/2025;400-0 - Custo de Mercadorias Vendidas;RELIZA COMERCIO E SERVICOS LTDA;Liquidado (Conciliado);
Título;A Pagar;2/3;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;27/06/2025;08/08/2025;20/08/2025;53,97;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2338,6;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra de produtos  - Boleto;08/2025;431-8 - Multa e Juros Sobre Contas Pg em Atraso;RELIZA COMERCIO E SERVICOS LTDA;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;08/08/2025;08/08/2025;08/08/2025;300;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;300;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Saída Sócio  - PIX;08/2025;Outras Saídas - Conta Corrente dos Sócios;LAURO SZMUSZ;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;08/08/2025;08/08/2025;08/08/2025;100;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;100;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;PIX ENVIADO EDUARDO SZMU - PIX;08/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;01/08/2025;10/08/2025;11/08/2025;382;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;382;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Contabilidade | RECORRÊNCIA (7/11) - Boleto;08/2025;425-6 - Contabilidade;EJC ASSESSORIA CONTABIL;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;11/08/2025;11/08/2025;11/08/2025;350;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;350;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Saída Sócio  - PIX;08/2025;Outras Saídas - Conta Corrente dos Sócios;LAURO SZMUSZ;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;11/08/2025;11/08/2025;11/08/2025;1030,56;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1030,56;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Via Babush  - PIX;08/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;11/08/2025;11/08/2025;11/08/2025;150;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;150;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Arthur de Oliveira Carneiro  - PIX;08/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;01/09/2025;13/08/2025;11/08/2025;337,57;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;337,57;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Claro - Empresa | RECORRÊNCIA (9/14) - Boleto;07/2025;420-7 - Telefonia;CLARO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;14/08/2025;14/08/2025;14/08/2025;540;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;540;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra de produtos  - PIX;08/2025;400-0 - Custo de Mercadorias Vendidas;ASV BRASIL;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;01/08/2025;15/08/2025;15/08/2025;235,56;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;235,56;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;energia elétrica | RECORRÊNCIA (7/11) - Boleto;07/2025;420-2 - Energia Eletrica;ELETROPAULO;Liquidado (Conciliado);
Título;A Pagar;3/3;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;27/06/2025;15/08/2025;22/08/2025;2284,63;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2335,15;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra de produtos  - Boleto;06/2025;400-0 - Custo de Mercadorias Vendidas;RELIZA COMERCIO E SERVICOS LTDA;Liquidado (Conciliado);
Título;A Pagar;3/3;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;27/06/2025;15/08/2025;22/08/2025;50,52;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2335,15;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra de produtos  - Boleto;08/2025;431-8 - Multa e Juros Sobre Contas Pg em Atraso;RELIZA COMERCIO E SERVICOS LTDA;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;18/08/2025;18/08/2025;18/08/2025;8,3;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;8,3;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Lauro - Pix 8,30 conta do Santander  - PIX;08/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;19/08/2025;19/08/2025;19/08/2025;200;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;200;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Saída sócio - PIX;08/2025;Outras Saídas - Conta Corrente dos Sócios;LAURO SZMUSZ;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;01/08/2025;20/08/2025;25/08/2025;7733,34;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;7733,34;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Simples Nacional | RECORRÊNCIA (9/14) - Boleto;07/2025;205-2 - Simples Nacional;RECEITA FEDERAL;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;20/08/2025;20/08/2025;20/08/2025;253,68;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;253,68;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Frete  - PIX;08/2025;421-8 - Correios e fretes;ETERNA LOGISTICA;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;20/08/2025;20/08/2025;20/08/2025;22,91;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;22,91;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Uber  - PIX;08/2025;422-0 - Uber e Taxi;UBER DO BRASIL TECNOLOGIA LTDA;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;21/08/2025;21/08/2025;21/08/2025;6500;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;6500;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Saída sócio  - PIX;08/2025;Outras Saídas - Conta Corrente dos Sócios;LAURO SZMUSZ;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;21/08/2025;21/08/2025;21/08/2025;5805,99;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;5805,99;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Compra de mercadoria  - PIX;08/2025;400-0 - Custo de Mercadorias Vendidas;ALBAK COMERCIO E SERVICOS EIRELI;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;21/08/2025;21/08/2025;21/08/2025;179;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;179;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;EDITORA URBANA  - PIX;08/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;22/08/2025;22/08/2025;22/08/2025;3000;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;3000;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;COMPRA DE PRODUTOS - PIX;08/2025;400-0 - Custo de Mercadorias Vendidas;ALBAK COMERCIO E SERVICOS EIRELI;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;22/08/2025;22/08/2025;22/08/2025;2000;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2000;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;COMPRA DE PRODUTOS - PIX;08/2025;400-0 - Custo de Mercadorias Vendidas;ALBAK COMERCIO E SERVICOS EIRELI;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;22/08/2025;22/08/2025;22/08/2025;84,6;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;84,6;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;CUSTO COM LANCHE - PIX;08/2025;411-2 - Refeicoes e Lanches;JAF BURGERS EXPRESS;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;22/08/2025;22/08/2025;22/08/2025;195;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;195;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;NF 151823 - CONVERSOR HDMI PARA VGA COM AUDIO P2 CC-HVA60  7899718704507 - PIX;08/2025;400-0 - Custo de Mercadorias Vendidas;CENTRAL CABOS;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/08/2025;25/08/2025;25/08/2025;1009,4;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1009,4;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Consultoria | RECORRÊNCIA MENSAL (1/5) - PIX;08/2025;425-5 - Consultoria;IFINANCE BELO HORIZONTE;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;22/08/2025;25/08/2025;22/08/2025;3500,78;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;3500,78;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;PAGAMENTO DE VALOR PENDENTE - Boleto;08/2025;200-8 - Pagto Empréstimos e Financiamentos;INSTITUTO DE ESTUDOS DE PROTESTO DE TITULOS DO BRASIL - SECAO SAO PAULO - IEPTB - SP;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/08/2025;25/08/2025;25/08/2025;1000;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1000;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;PIX ENVIADO STELA MARIS - PIX;08/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/08/2025;25/08/2025;25/08/2025;800;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;800;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;PIX ENVIADO LAURO SZMUSZ - PIX;08/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/08/2025;25/08/2025;25/08/2025;700;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;700;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;COMPRA DE PRODUTOS - PIX;08/2025;400-0 - Custo de Mercadorias Vendidas;ASV BRASIL;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/08/2025;25/08/2025;25/08/2025;82,75;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;82,75;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;OUTRAS DESPESAS - LAURO SZMUSZ - PIX;08/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/08/2025;25/08/2025;25/08/2025;500;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;500;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;RETIRADA DE SOCIO - PIX;08/2025;Outras Saídas - Conta Corrente dos Sócios;LAURO SZMUSZ;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/08/2025;25/08/2025;25/08/2025;169,73;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;169,73;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;TRIBUTO - A IDENTIFICAR - Boleto;08/2025;203-0 - INSS;RECEITA FEDERAL;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/08/2025;25/08/2025;25/08/2025;22;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;22;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;A IDENTIFICAR - PIX;08/2025;400-0 - Custo de Mercadorias Vendidas;COMPANHIA BRASILEIRA DE DISTRIBUICAO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/08/2025;26/08/2025;25/08/2025;-0,01;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1915,75;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;NF 41661 - ESCOVA DENTAL INFANTIL CERDAS DE NYLON MACIAS - PIX;08/2025;303-4 - Descontos Obtidos;DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES L;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/08/2025;26/08/2025;25/08/2025;1915,76;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1915,75;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;NF 41661 - ESCOVA DENTAL INFANTIL CERDAS DE NYLON MACIAS - PIX;08/2025;400-0 - Custo de Mercadorias Vendidas;DENTAL PRIME - PRODUTOS ODONTOLOGICOS MEDICOS HOSPITALARES L;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;26/08/2025;26/08/2025;26/08/2025;1000;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1000;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;PIX ENVIADO STELA MARIS - PIX;08/2025;425-1 - Outras Despesas;CONTAS PESSOAIS - LAURO;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;26/08/2025;26/08/2025;26/08/2025;23,12;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;23,12;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;COMPRA DE PRODUTOS - Boleto;08/2025;400-0 - Custo de Mercadorias Vendidas;CARTOES CAIXA - CEF MATRIZ;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;26/08/2025;27/08/2025;27/08/2025;4133,62;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;4133,62;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;CONVENIO MEDICO - Boleto;08/2025;417-4 - Assistencia medica;PORTO SEGURO - SEGURO SAUDE S/A;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;28/08/2025;28/08/2025;28/08/2025;3736,58;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;3736,58;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;NF 420579 - BAT NOT DELL INSPIRON 15 3511 Nr Serie: 2397680 / 2397683 / 2397684 - PIX;08/2025;400-0 - Custo de Mercadorias Vendidas;EQUIPATECH IMP. EXP. LTDA;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;28/08/2025;28/08/2025;27/08/2025;10035,25;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;10035,25;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;NF 3799 - MEMORIA SODIMM DDR4 16GB 3200 KINGSTON - PIX;08/2025;400-0 - Custo de Mercadorias Vendidas;ALBAK COMERCIO E SERVICOS EIRELI;Liquidado (Conciliado);
Título;A Pagar;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;29/08/2025;29/08/2025;29/08/2025;2500;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2500;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;RETIRADA DE SOCIO - PIX;08/2025;Outras Saídas - Conta Corrente dos Sócios;LAURO SZMUSZ;Liquidado (Conciliado);
